,SKEW,VIX,SPX,Credit_Spread,SPX_Return_1m,SKEW_Lag1
2015-01-29,2021.25,130.4499969482422,18.760000228881836,2.58,0.2456839114324081,2002.1600341796875
2015-01-30,1994.989990234375,125.36000061035156,20.969999313354492,2.61,0.31721100583286854,2021.25
2015-02-02,2020.8499755859375,129.97999572753906,19.43000030517578,2.61,0.011979142348800487,1994.989990234375
2015-02-03,2050.030029296875,129.77999877929688,17.329999923706055,2.61,-0.025857277580002447,2020.8499755859375
2015-02-04,2041.510009765625,126.19999694824219,18.329999923706055,2.6,-0.07981928446275921,2050.030029296875
2015-02-05,2062.52001953125,127.54000091552734,16.850000381469727,2.6,-0.20217804394361294,2041.510009765625
2015-02-06,2055.469970703125,125.62000274658203,17.290000915527344,2.55,-0.1046089386992356,2062.52001953125
2015-02-09,2046.739990234375,129.85000610351562,18.549999237060547,2.53,0.0905349198975256,2055.469970703125
2015-02-10,2068.590087890625,126.51000213623047,17.229999542236328,2.53,-0.018233601637342,2046.739990234375
2015-02-11,2068.530029296875,128.38999938964844,16.959999084472656,2.53,-0.13469394110282706,2068.590087890625
2015-02-12,2088.47998046875,129.9499969482422,15.34000015258789,2.54,-0.25389102378146533,2068.530029296875
2015-02-13,2096.989990234375,126.04000091552734,14.6899995803833,2.55,-0.3161080124094875,2088.47998046875
2015-02-17,2100.340087890625,127.41999816894531,15.800000190734863,2.53,-0.2943277971664585,2096.989990234375
2015-02-18,2099.679931640625,127.41999816894531,15.449999809265137,2.53,-0.2625298688964163,2100.340087890625
2015-02-19,2097.449951171875,131.3000030517578,15.289999961853027,2.53,-0.23127197430631574,2099.679931640625
2015-02-20,2110.300048828125,125.23999786376953,14.300000190734863,2.5,-0.24137931557856562,2097.449951171875
2015-02-23,2109.659912109375,134.66000366210938,14.5600004196167,2.48,-0.11219507571418286,2110.300048828125
2015-02-24,2115.47998046875,136.25999450683594,13.6899995803833,2.49,-0.17827132618432495,2109.659912109375
2015-02-25,2113.860107421875,136.3300018310547,13.84000015258789,2.49,-0.1082474391510333,2115.47998046875
2015-02-26,2110.739990234375,126.19999694824219,13.90999984741211,2.44,-0.1922183274058208,2113.860107421875
2015-02-27,2104.5,126.4000015258789,13.34000015258789,2.46,-0.3473581309178313,2110.739990234375
2015-03-02,2117.389892578125,126.01000213623047,13.039999961853027,2.48,-0.3049040616866635,2104.5
2015-03-03,2107.780029296875,123.08999633789062,13.859999656677246,2.46,-0.3390557887214297,2117.389892578125
2015-03-04,2098.530029296875,127.88999938964844,14.229999542236328,2.46,-0.267627415402267,2107.780029296875
2015-03-05,2101.0400390625,127.26000213623047,14.039999961853027,2.47,-0.1898441994424115,2098.530029296875
2015-03-06,2071.260009765625,124.6500015258789,15.199999809265137,2.45,-0.17075832664859492,2101.0400390625
2015-03-09,2079.429931640625,124.16000366210938,15.0600004196167,2.46,-0.10623144933702944,2071.260009765625
2015-03-10,2044.1600341796875,123.52999877929688,16.690000534057617,2.45,-0.03470216019080108,2079.429931640625
2015-03-11,2040.239990234375,123.72000122070312,16.8700008392334,2.45,-0.09056595509021503,2044.1600341796875
2015-03-12,2065.949951171875,121.52999877929688,15.420000076293945,2.46,-0.10504930435462201,2040.239990234375
2015-03-13,2053.39990234375,120.5999984741211,16.0,2.47,-0.056603722658898126,2065.949951171875
2015-03-16,2081.18994140625,122.83000183105469,15.609999656677246,2.48,0.01760101052175056,2053.39990234375
2015-03-17,2074.280029296875,125.44000244140625,15.65999984741211,2.49,0.06603133388268612,2081.18994140625
2015-03-18,2099.5,128.50999450683594,13.970000267028809,2.55,-0.11582277858320333,2074.280029296875
2015-03-19,2089.27001953125,127.94999694824219,14.069999694824219,2.5,-0.08932039685938065,2099.5
2015-03-20,2108.10009765625,131.08999633789062,13.020000457763672,2.51,-0.14846301568036424,2089.27001953125
2015-03-23,2104.419921875,127.12000274658203,13.40999984741211,2.54,-0.0622377854162125,2108.10009765625
2015-03-24,2091.5,126.81999969482422,13.619999885559082,2.53,-0.06456047437959922,2104.419921875
2015-03-25,2061.050048828125,122.95999908447266,15.4399995803833,2.53,0.12783053715411463,2091.5
2015-03-26,2056.14990234375,122.86000061035156,15.800000190734863,2.55,0.1416184983047475,2061.050048828125
2015-03-27,2061.02001953125,121.80000305175781,15.069999694824219,2.53,0.08339323221688755,2056.14990234375
2015-03-30,2086.239990234375,122.69000244140625,14.510000228881836,2.55,0.0877061516425075,2061.02001953125
2015-03-31,2067.889892578125,120.3499984741211,15.289999961853027,2.55,0.1725460127747016,2086.239990234375
2015-04-01,2059.68994140625,120.76000213623047,15.109999656677246,2.55,0.09018759242160557,2067.889892578125
2015-04-02,2066.9599609375,119.91999816894531,14.670000076293945,2.55,0.03092062882726343,2059.68994140625
2015-04-06,2080.6201171875,120.05000305175781,14.739999771118164,2.58,0.049857536407909686,2066.9599609375
2015-04-07,2076.330078125,121.33999633789062,14.779999732971191,2.56,-0.027631584313437596,2080.6201171875
2015-04-08,2081.89990234375,124.23999786376953,13.979999542236328,2.51,-0.07171320367120271,2076.330078125
2015-04-09,2091.179931640625,125.87000274658203,13.09000015258789,2.53,-0.21569803872226156,2081.89990234375
2015-04-10,2102.06005859375,127.22000122070312,12.579999923706055,2.53,-0.2542976112692529,2091.179931640625
2015-04-13,2092.429931640625,117.45999908447266,13.9399995803833,2.54,-0.09597927941556461,2102.06005859375
2015-04-14,2095.840087890625,123.63999938964844,13.670000076293945,2.54,-0.14562499523162842,2092.429931640625
2015-04-15,2106.6298828125,119.70999908447266,12.84000015258789,2.54,-0.17745032447226716,2095.840087890625
2015-04-16,2104.989990234375,120.37000274658203,12.600000381469727,2.55,-0.19540226665123894,2106.6298828125
2015-04-17,2081.179931640625,122.23999786376953,13.890000343322754,2.53,-0.00572655133692912,2104.989990234375
2015-04-20,2100.39990234375,124.16000366210938,13.300000190734863,2.55,-0.054726334100249296,2081.179931640625
2015-04-21,2097.2900390625,122.7699966430664,13.25,2.54,0.01766509478877798,2100.39990234375
2015-04-22,2107.9599609375,124.06999969482422,12.710000038146973,2.53,-0.05219983722820287,2097.2900390625
2015-04-23,2112.929931640625,123.26000213623047,12.479999542236328,2.54,-0.08370046643917117,2107.9599609375
2015-04-24,2117.68994140625,119.94999694824219,12.289999961853027,2.56,-0.20401552487944263,2112.929931640625
2015-04-27,2108.919921875,122.83999633789062,13.119999885559082,2.54,-0.16962027043185335,2117.68994140625
2015-04-28,2114.760009765625,124.0199966430664,12.40999984741211,2.55,-0.17650961521423814,2108.919921875
2015-04-29,2106.85009765625,125.36000061035156,13.390000343322754,2.58,-0.07718813700152438,2114.760009765625
2015-04-30,2085.510009765625,115.95999908447266,14.550000190734863,2.6,-0.04839763067131375,2106.85009765625
2015-05-01,2108.2900390625,122.37000274658203,12.699999809265137,2.61,-0.1594970153653914,2085.510009765625
2015-05-04,2114.489990234375,121.68000030517578,12.850000381469727,2.61,-0.12406269157184635,2108.2900390625
2015-05-05,2089.4599609375,122.22000122070312,14.3100004196167,2.62,-0.029172276674251596,2114.489990234375
2015-05-06,2080.14990234375,119.73999786376953,15.149999618530273,2.64,0.025033822208649026,2089.4599609375
2015-05-07,2088.0,120.7300033569336,15.130000114440918,2.64,0.08226041558372099,2080.14990234375
2015-05-08,2116.10009765625,122.93000030517578,12.859999656677246,2.65,-0.01757070230936353,2088.0
2015-05-11,2105.330078125,115.95999908447266,13.850000381469727,2.66,0.10095393207200676,2116.10009765625
2015-05-12,2099.1201171875,123.91999816894531,13.859999656677246,2.65,-0.005738875617947059,2105.330078125
2015-05-13,2098.47998046875,126.04000091552734,13.760000228881836,2.71,0.0065837711840226465,2099.1201171875
2015-05-14,2121.10009765625,127.62999725341797,12.739999771118164,2.74,-0.007788191610696438,2098.47998046875
2015-05-15,2122.72998046875,127.55999755859375,12.380000114440918,2.72,-0.017460338124461794,2121.10009765625
2015-05-18,2129.199951171875,126.91000366210938,12.729999542236328,2.73,-0.08351337454387209,2122.72998046875
2015-05-19,2127.830078125,126.27999877929688,12.850000381469727,2.71,-0.03383457163997772,2129.199951171875
2015-05-20,2125.85009765625,125.01000213623047,12.880000114440918,2.73,-0.027924519664836334,2127.830078125
2015-05-21,2130.820068359375,121.11000061035156,12.109999656677246,2.75,-0.04720695355380988,2125.85009765625
2015-05-22,2126.06005859375,124.86000061035156,12.130000114440918,2.74,-0.028044826973823156,2130.820068359375
2015-05-26,2104.199951171875,123.05999755859375,14.0600004196167,2.73,0.14401956576546637,2126.06005859375
2015-05-27,2123.47998046875,123.5999984741211,13.270000457763672,2.71,0.011432970542148535,2104.199951171875
2015-05-28,2120.7900390625,125.37000274658203,13.3100004196167,2.75,0.07252220654879937,2123.47998046875
2015-05-29,2107.389892578125,122.5,13.84000015258789,2.72,0.033607154423229035,2120.7900390625
2015-06-01,2111.72998046875,122.43000030517578,13.970000267028809,2.75,-0.0398625371892013,2107.389892578125
2015-06-02,2109.60009765625,121.16999816894531,14.239999771118164,2.75,0.12125984133712642,2111.72998046875
2015-06-03,2114.070068359375,124.58999633789062,13.65999984741211,2.72,0.06303497602306996,2109.60009765625
2015-06-04,2095.840087890625,121.9800033569336,14.710000038146973,2.72,0.027952453305447822,2114.070068359375
2015-06-05,2092.830078125,119.62000274658203,14.210000038146973,2.69,-0.062046178485283154,2095.840087890625
2015-06-08,2079.280029296875,118.33000183105469,15.289999961853027,2.7,0.010575006358354067,2092.830078125
2015-06-09,2080.14990234375,119.4000015258789,14.470000267028809,2.73,0.12519445204771906,2079.280029296875
2015-06-10,2105.199951171875,120.83000183105469,13.220000267028809,2.7,-0.045487371630964835,2080.14990234375
2015-06-11,2108.860107421875,125.31999969482422,12.850000381469727,2.71,-0.07287152238282624,2105.199951171875
2015-06-12,2094.110107421875,119.26000213623047,13.779999732971191,2.7,0.0014534523078988393,2108.860107421875
2015-06-15,2084.429931640625,119.25,15.390000343322754,2.73,0.20800632808582886,2094.110107421875
2015-06-16,2096.2900390625,120.2300033569336,14.8100004196167,2.74,0.19628435240006614,2084.429931640625
2015-06-17,2100.43994140625,119.08999633789062,14.5,2.76,0.13904167489488595,2096.2900390625
2015-06-18,2121.239990234375,120.16999816894531,13.1899995803833,2.82,0.026459080842041738,2100.43994140625
2015-06-19,2109.989990234375,119.5,13.960000038146973,2.82,0.0838509250085464,2121.239990234375
2015-06-22,2122.85009765625,120.5199966430664,12.739999771118164,2.81,0.0520231323122744,2109.989990234375
2015-06-23,2124.199951171875,122.77999877929688,12.109999656677246,2.82,-0.0016488423392396756,2122.85009765625
2015-06-24,2108.580078125,119.5199966430664,13.260000228881836,2.81,-0.05689901613507009,2124.199951171875
2015-06-25,2102.31005859375,122.68000030517578,14.010000228881836,2.8,0.05576486402343894,2108.580078125
2015-06-26,2101.489990234375,123.06999969482422,14.020000457763672,2.81,0.05334335204832552,2102.31005859375
2015-06-29,2057.639892578125,124.54000091552734,18.850000381469727,2.84,0.36199423219984816,2101.489990234375
2015-06-30,2063.110107421875,123.87999725341797,18.229999542236328,2.83,0.30493909762204696,2057.639892578125
2015-07-01,2077.419921875,120.13999938964844,16.09000015258789,2.83,0.12991575921384024,2063.110107421875
2015-07-02,2076.780029296875,121.5199966430664,16.790000915527344,2.86,0.2291362447348939,2077.419921875
2015-07-06,2068.760009765625,118.68000030517578,17.010000228881836,2.84,0.15635623281919409,2076.780029296875
2015-07-07,2081.340087890625,117.37000274658203,16.09000015258789,2.84,0.1323012040389886,2068.760009765625
2015-07-08,2046.6800537109375,118.25,19.65999984741211,2.87,0.28580771069076394,2081.340087890625
2015-07-09,2051.31005859375,120.33999633789062,19.969999313354492,2.88,0.38009667897919286,2046.6800537109375
2015-07-10,2076.6201171875,118.5199966430664,16.829999923706055,2.9,0.273071072901619,2051.31005859375
2015-07-13,2099.60009765625,121.56999969482422,13.899999618530273,2.88,0.08171200045835736,2076.6201171875
2015-07-14,2108.949951171875,123.11000061035156,13.369999885559082,2.91,-0.029753255105739118,2099.60009765625
2015-07-15,2107.39990234375,123.05999755859375,13.229999542236328,2.91,-0.14035092611440936,2108.949951171875
2015-07-16,2124.2900390625,124.66999816894531,12.109999656677246,2.88,-0.1823092968561396,2107.39990234375
2015-07-17,2126.639892578125,127.91000366210938,11.949999809265137,2.87,-0.1758620821196457,2124.2900390625
2015-07-20,2128.280029296875,125.05999755859375,12.25,2.86,-0.07126608114387711,2126.639892578125
2015-07-21,2119.2099609375,124.9000015258789,12.220000267028809,2.87,-0.12464181707474609,2128.280029296875
2015-07-22,2114.14990234375,130.4199981689453,12.119999885559082,2.85,-0.04866561198569519,2119.2099609375
2015-07-23,2102.14990234375,123.18000030517578,12.640000343322754,2.85,0.043765541013312426,2114.14990234375
2015-07-24,2079.64990234375,126.31999969482422,13.739999771118164,2.87,0.036199059875642536,2102.14990234375
2015-07-27,2067.639892578125,126.66999816894531,15.600000381469727,2.9,0.11349037306295551,2079.64990234375
2015-07-28,2093.25,123.5199966430664,13.4399995803833,2.91,-0.04136953341247518,2067.639892578125
2015-07-29,2108.570068359375,121.02999877929688,12.5,2.9,-0.33687003994504006,2093.25
2015-07-30,2108.6298828125,122.05999755859375,12.130000114440918,2.88,-0.3346132518359408,2108.570068359375
2015-07-31,2103.840087890625,124.19999694824219,12.119999885559082,2.94,-0.24673711804721643,2108.6298828125
2015-08-03,2098.0400390625,119.31999969482422,12.5600004196167,2.92,-0.25193569179610664,2103.840087890625
2015-08-04,2093.320068359375,119.79000091552734,13.0,2.88,-0.23574369047174526,2098.0400390625
2015-08-05,2099.840087890625,119.0999984741211,12.510000228881836,2.9,-0.2224984393881595,2093.320068359375
2015-08-06,2083.56005859375,126.08999633789062,13.770000457763672,2.92,-0.29959305368070754,2099.840087890625
2015-08-07,2077.570068359375,117.81999969482422,13.390000343322754,2.91,-0.32949420111554584,2083.56005859375
2015-08-10,2104.179931640625,121.54000091552734,12.229999542236328,2.93,-0.27332147369711823,2077.570068359375
2015-08-11,2084.070068359375,124.37000274658203,13.710000038146973,2.94,-0.01366903493508087,2104.179931640625
2015-08-12,2086.050048828125,119.97000122070312,13.609999656677246,2.97,0.017950618786271466,2084.070068359375
2015-08-13,2083.389892578125,119.95999908447266,13.489999771118164,2.98,0.01965232334678424,2086.050048828125
2015-08-14,2091.5400390625,119.37000274658203,12.829999923706055,2.97,0.059455019607024706,2083.389892578125
2015-08-17,2102.43994140625,120.2699966430664,13.020000457763672,2.97,0.08953980465078648,2091.5400390625
2015-08-18,2096.919921875,124.33999633789062,13.789999961853027,3.01,0.12571428260024708,2102.43994140625
2015-08-19,2079.610107421875,122.13999938964844,15.25,3.06,0.24795414621606304,2096.919921875
2015-08-20,2035.72998046875,118.76000213623047,19.139999389648438,3.04,0.5792078853444256,2079.610107421875
2015-08-21,1970.8900146484375,118.76000213623047,28.030000686645508,3.1,1.2175632852298715,2035.72998046875
2015-08-24,1893.2099609375,129.4600067138672,40.7400016784668,3.14,1.965065673734823,1970.8900146484375
2015-08-25,1867.6099853515625,126.77999877929688,36.02000045776367,3.17,1.3089743318564016,1893.2099609375
2015-08-26,1940.510009765625,124.3499984741211,30.31999969482422,3.2,1.2559524286800245,1867.6099853515625
2015-08-27,1987.6600341796875,126.30999755859375,26.100000381469727,3.15,1.0880000305175783,1940.510009765625
2015-08-28,1988.8699951171875,130.3800048828125,26.049999237060547,3.13,1.147567930032226,1987.6600341796875
2015-08-31,1972.1800537109375,129.36000061035156,28.43000030517578,3.15,1.3457096182855564,1988.8699951171875
2015-09-01,1913.8499755859375,125.3499984741211,31.399999618530273,3.18,1.499999886105778,1972.1800537109375
2015-09-02,1948.8599853515625,125.3499984741211,26.09000015258789,3.17,1.0069230886606069,1913.8499755859375
2015-09-03,1951.1300048828125,132.42999267578125,25.610000610351562,3.17,1.0471622815182493,1948.8599853515625
2015-09-04,1921.219970703125,142.19000244140625,27.799999237060547,3.15,1.018881504204062,1951.1300048828125
2015-09-08,1969.4100341796875,132.3699951171875,24.899999618530273,3.16,0.8595966377959996,1921.219970703125
2015-09-09,1942.0400390625,137.02999877929688,26.229999542236328,3.1,1.1447261262480812,1969.4100341796875
2015-09-10,1952.2900390625,131.4199981689453,24.3700008392334,3.12,0.7775347025110015,1942.0400390625
2015-09-11,1961.050048828125,118.18000030517578,23.200000762939453,3.11,0.7046290483598379,1952.2900390625
2015-09-14,1953.030029296875,142.92999267578125,24.25,3.13,0.7976279029981004,1961.050048828125
2015-09-15,1978.0899658203125,136.0,22.540000915527344,3.16,0.7568200350399124,1953.030029296875
2015-09-16,1995.31005859375,142.16000366210938,21.350000381469727,3.15,0.6397849178829309,1978.0899658203125
2015-09-17,1990.199951171875,137.49000549316406,21.139999389648438,3.18,0.5329948838381111,1995.31005859375
2015-09-18,1958.030029296875,119.47000122070312,22.280000686645508,3.15,0.4609836515833119,1990.199951171875
2015-09-21,1966.969970703125,135.4499969482422,20.139999389648438,3.19,0.05224660563682337,1958.030029296875
2015-09-22,1942.739990234375,135.94000244140625,22.440000534057617,3.15,-0.19942918357655148,1966.969970703125
2015-09-23,1938.760009765625,136.7100067138672,22.1299991607666,3.15,-0.456799257510501,1942.739990234375
2015-09-24,1932.239990234375,134.02999877929688,23.469999313354492,3.16,-0.3484175731514789,1938.760009765625
2015-09-25,1931.3399658203125,135.16000366210938,23.6200008392334,3.19,-0.22097621777794885,1932.239990234375
2015-09-28,1881.77001953125,134.17999267578125,27.6299991607666,3.21,0.05862064202815609,1931.3399658203125
2015-09-29,1884.0899658203125,136.7100067138672,26.829999923706055,3.26,0.029942445661795825,1881.77001953125
2015-09-30,1920.030029296875,113.9000015258789,24.5,3.29,-0.13823426883538625,1884.0899658203125
2015-10-01,1923.8199462890625,124.80999755859375,22.549999237060547,3.31,-0.2818471493307606,1920.030029296875
2015-10-02,1951.3599853515625,115.75,20.940000534057617,3.34,-0.19739362163320806,1923.8199462890625
2015-10-05,1987.050048828125,132.8300018310547,19.540000915527344,3.33,-0.23701677275129485,1951.3599853515625
2015-10-06,1979.9200439453125,129.32000732421875,19.399999618530273,3.32,-0.30215826795175316,1987.050048828125
2015-10-07,1995.8299560546875,132.38999938964844,18.399999618530273,3.27,-0.2610441807060423,1979.9200439453125
2015-10-08,2013.4300537109375,136.69000244140625,17.420000076293945,3.28,-0.33587493784573874,1995.8299560546875
2015-10-09,2014.8900146484375,134.66000366210938,17.079999923706055,3.26,-0.29913831204269514,2013.4300537109375
2015-10-12,2017.4599609375,148.9199981689453,16.170000076293945,3.26,-0.30301726101127946,2014.8900146484375
2015-10-13,2003.68994140625,133.80999755859375,17.670000076293945,3.28,-0.27134020303942497,2017.4599609375
2015-10-14,1994.239990234375,135.82000732421875,18.030000686645508,3.31,-0.20008873317192233,2003.68994140625
2015-10-15,2023.8599853515625,151.22000122070312,16.049999237060547,3.29,-0.24824360888579666,1994.239990234375
2015-10-16,2033.1099853515625,135.0399932861328,15.050000190734863,3.28,-0.2880794406217271,2023.8599853515625
2015-10-19,2033.6600341796875,139.9199981689453,14.979999542236328,3.3,-0.3276481561683593,2033.1099853515625
2015-10-20,2030.77001953125,140.6999969482422,15.75,3.29,-0.21797415703521872,2033.6600341796875
2015-10-21,2018.93994140625,133.07000732421875,16.700000762939453,3.28,-0.2557932100940219,2030.77001953125
2015-10-22,2052.510009765625,121.0199966430664,14.449999809265137,3.26,-0.3470402007568546,2018.93994140625
2015-10-23,2075.14990234375,135.6199951171875,14.460000038146973,3.23,-0.383894313540981,2052.510009765625
2015-10-26,2071.179931640625,132.2899932861328,15.289999961853027,3.22,-0.3526672557752003,2075.14990234375
2015-10-27,2065.889892578125,132.1699981689453,15.430000305175781,3.25,-0.4415490128901013,2071.179931640625
2015-10-28,2090.35009765625,134.42999267578125,14.329999923706055,3.2,-0.46589638596888083,2065.889892578125
2015-10-29,2089.409912109375,134.63999938964844,14.609999656677246,3.21,-0.4036734834009287,2090.35009765625
2015-10-30,2079.360107421875,125.7699966430664,15.069999694824219,3.19,-0.33170730799596104,2089.409912109375
2015-11-02,2104.050048828125,138.77999877929688,14.149999618530273,3.18,-0.324259825327312,2079.360107421875
2015-11-03,2109.7900390625,137.39999389648438,14.539999961853027,3.19,-0.2558854001742188,2104.050048828125
2015-11-04,2102.31005859375,134.44000244140625,15.510000228881836,3.16,-0.2005154363989179,2109.7900390625
2015-11-05,2099.929931640625,135.2100067138672,15.050000190734863,3.18,-0.18206519006781352,2102.31005859375
2015-11-06,2099.199951171875,137.75,14.329999923706055,3.17,-0.17738232715583768,2099.929931640625
2015-11-09,2078.580078125,134.33999633789062,16.520000457763672,3.15,-0.032786854124345455,2099.199951171875
2015-11-10,2081.719970703125,132.24000549316406,15.289999961853027,3.18,-0.05442177552806837,2078.580078125
2015-11-11,2075.0,132.44000244140625,16.059999465942383,3.18,-0.09111491813243044,2081.719970703125
2015-11-12,2045.969970703125,136.92999267578125,18.3700008392334,3.19,0.018857467534081795,2075.0
2015-11-13,2023.0400390625,139.5,20.079999923706055,3.2,0.2510903973964036,2045.969970703125
2015-11-16,2053.18994140625,131.77000427246094,18.15999984741211,3.24,0.20664449284139108,2023.0400390625
2015-11-17,2050.43994140625,136.97000122070312,18.84000015258789,3.23,0.2576769511553212,2053.18994140625
2015-11-18,2083.580078125,136.86000061035156,16.850000381469727,3.21,0.06984129406157003,2050.43994140625
2015-11-19,2081.239990234375,139.1699981689453,16.989999771118164,3.2,0.017365209277252047,2083.580078125
2015-11-20,2089.169921875,126.86000061035156,15.470000267028809,3.2,0.0705882679050045,2081.239990234375
2015-11-23,2086.590087890625,139.50999450683594,15.619999885559082,3.19,0.08022128937426753,2089.169921875
2015-11-24,2089.139892578125,138.1699981689453,15.930000305175781,3.2,0.041857445710888674,2086.590087890625
2015-11-25,2088.8701171875,139.4499969482422,15.1899995803833,3.21,-0.015554162024998486,2089.139892578125
2015-11-27,2090.110107421875,137.66000366210938,15.119999885559082,3.22,0.05512909742212457,2088.8701171875
2015-11-30,2080.409912109375,127.25,16.1299991607666,3.2,0.10403829841259893,2090.110107421875
2015-12-01,2102.6298828125,135.57000732421875,14.670000076293945,3.21,-0.026542775489746928,2080.409912109375
2015-12-02,2079.510009765625,132.66000366210938,15.90999984741211,3.17,0.12438164497029458,2102.6298828125
2015-12-03,2049.6201171875,135.25999450683594,18.110000610351562,3.18,0.24552961883526447,2079.510009765625
2015-12-04,2091.68994140625,136.30999755859375,14.8100004196167,3.15,-0.045132159828188634,2049.6201171875
2015-12-07,2077.070068359375,136.77000427246094,15.84000015258789,3.15,0.05249169115222796,2091.68994140625
2015-12-08,2063.590087890625,131.25,17.600000381469727,3.19,0.2281926360902573,2077.070068359375
2015-12-09,2047.6199951171875,134.25999450683594,19.610000610351562,3.18,0.18704600889618783,2063.590087890625
2015-12-10,2052.22998046875,134.94000244140625,19.34000015258789,3.19,0.2648790190215302,2047.6199951171875
2015-12-11,2012.3699951171875,146.52999877929688,24.389999389648438,3.24,0.5186799626843737,2052.22998046875
2015-12-14,2021.93994140625,140.9199981689453,22.729999542236328,3.23,0.23734341338140497,2012.3699951171875
2015-12-15,2043.4100341796875,143.35000610351562,20.950000762939453,3.21,0.04332673518620345,2021.93994140625
2015-12-16,2073.070068359375,135.5,17.860000610351562,3.21,-0.016519781915267928,2043.4100341796875
2015-12-17,2041.8900146484375,131.1999969482422,18.940000534057617,3.21,0.00530787583119996,2073.070068359375
2015-12-18,2005.550048828125,131.1999969482422,20.700000762939453,3.25,0.22848666435068132,2041.8900146484375
2015-12-21,2021.1500244140625,125.18000030517578,18.700000762939453,3.27,0.10064749940304152,2005.550048828125
2015-12-22,2038.969970703125,133.6300048828125,16.600000381469727,3.26,0.07304460859314177,2021.1500244140625
2015-12-23,2064.2900390625,134.69000244140625,15.569999694824219,3.26,-0.003201036562176185,2038.969970703125
2015-12-24,2060.989990234375,128.77999877929688,15.739999771118164,3.22,-0.011927214715487744,2064.2900390625
2015-12-28,2056.5,136.2899932861328,16.90999984741211,3.21,0.11323241043732835,2060.989990234375
2015-12-29,2078.360107421875,139.25999450683594,16.079999923706055,3.22,0.06349206649557293,2056.5
2015-12-30,2063.360107421875,143.0,17.290000915527344,3.23,0.07191579758926725,2078.360107421875
2015-12-31,2043.93994140625,124.43000030517578,18.209999084472656,3.23,0.2413087245922505,2063.360107421875
2016-01-04,2012.6600341796875,140.0,20.700000762939453,3.24,0.3010685708024363,2043.93994140625
2016-01-05,2016.7099609375,135.07000732421875,19.34000015258789,3.25,0.06791824962906223,2012.6600341796875
2016-01-06,1990.260009765625,135.07000732421875,20.59000015258789,3.26,0.3902768108848429,2016.7099609375
2016-01-07,1943.0899658203125,135.94000244140625,24.989999771118164,3.28,0.5776514855042709,1990.260009765625
2016-01-08,1922.030029296875,138.8300018310547,27.010000228881836,3.31,0.5346590706509011,1943.0899658203125
2016-01-11,1923.6700439453125,142.52000427246094,24.299999237060547,3.3,0.23916361451989276,1922.030029296875
2016-01-12,1938.6800537109375,138.6699981689453,22.469999313354492,3.29,0.16184069990029326,1923.6700439453125
2016-01-13,1890.280029296875,145.8800048828125,25.219999313354492,3.28,0.034030338026917795,1938.6800537109375
2016-01-14,1921.8399658203125,138.7899932861328,23.950000762939453,3.36,0.05367361395833514,1890.280029296875
2016-01-15,1880.3299560546875,145.02999877929688,27.020000457763672,3.38,0.28973744504878707,1921.8399658203125
2016-01-19,1881.3299560546875,137.89999389648438,26.049999237060547,3.35,0.458566536776158,1880.3299560546875
2016-01-20,1859.3299560546875,134.82000732421875,27.59000015258789,3.4,0.45670535240883314,1881.3299560546875
2016-01-21,1868.989990234375,132.99000549316406,26.690000534057617,3.45,0.28937195895385903,1859.3299560546875
2016-01-22,1906.9000244140625,133.63999938964844,22.34000015258789,3.42,0.19465236583638856,1868.989990234375
2016-01-25,1877.0799560546875,132.27000427246094,24.149999618530273,3.44,0.45481922069643277,1906.9000244140625
2016-01-26,1903.6300048828125,129.52999877929688,22.5,3.46,0.4450867335263631,1877.0799560546875
2016-01-27,1882.949951171875,129.05999755859375,23.110000610351562,3.46,0.46823385936490625,1903.6300048828125
2016-01-28,1893.3599853515625,129.22999572753906,22.420000076293945,3.48,0.3258427131047599,1882.949951171875
2016-01-29,1940.239990234375,120.86000061035156,20.200000762939453,3.48,0.25621895887943746,1893.3599853515625
2016-02-01,1939.3800048828125,126.37999725341797,19.979999542236328,3.49,0.15558117317930398,1940.239990234375
2016-02-02,1903.030029296875,119.83000183105469,21.979999542236328,3.49,0.2070291404340754,1939.3800048828125
2016-02-03,1912.530029296875,122.04000091552734,21.649999618530273,3.52,0.0458936628297939,1903.030029296875
2016-02-04,1915.449951171875,122.69000244140625,21.84000015258789,3.53,0.12926576940411638,1912.530029296875
2016-02-05,1880.050048828125,119.01000213623047,23.3799991607666,3.52,0.13550262202538366,1915.449951171875
2016-02-08,1853.43994140625,120.25,26.0,3.53,0.040416175995692916,1880.050048828125
2016-02-09,1852.2099609375,120.73999786376953,26.540000915527344,3.54,-0.01740093703708756,1853.43994140625
2016-02-10,1851.8599853515625,120.36000061035156,26.290000915527344,3.56,0.0818930757591052,1852.2099609375
2016-02-11,1829.0799560546875,122.37999725341797,28.139999389648438,3.63,0.25233645970447904,1851.8599853515625
2016-02-12,1864.780029296875,117.75,25.399999618530273,3.6,0.007137204999068558,1829.0799560546875
2016-02-16,1895.5799560546875,125.7699966430664,24.110000610351562,3.59,0.006680577967233203,1864.780029296875
2016-02-17,1926.8199462890625,124.98999786376953,22.309999465942383,3.62,-0.1743153557374556,1895.5799560546875
2016-02-18,1917.8299560546875,125.33000183105469,21.639999389648438,3.62,-0.169289826355854,1926.8199462890625
2016-02-19,1917.780029296875,123.61000061035156,20.530000686645508,3.56,-0.2558897943782783,1917.8299560546875
